 mbb ngoodjets MT2W Mlb_closestb mct mt_met_lep pfmet topness topnessMod mindphi_met_j1_j2 scale1fb ptbb ngoodjets weight
14856 123.05683136 3 180.845184326 189.524185181 319.393707275 129.26399231 291.602508545 5.96928310394 -5.13077402115 2.69881343842 0.00011194437684 -999.0 3 1.0
14857 152.778839111 3 499.0 544.620727539 185.665924072 447.427764893 418.205474854 14.2048540115 9.46047115326 2.10831665993 0.00011194437684 -999.0 3 1.0
14858 130.694839478 2 212.239990234 182.965881348 169.882476807 107.309707642 318.063751221 9.07346820831 -3.94048023224 2.32947349548 0.00011194437684 -999.0 2 1.0
14859 125.850311279 2 499.0 627.164672852 243.422592163 294.688568115 116.561141968 13.8547945023 -5.67827033997 1.16259503365 0.00011194437684 274.359130859 2 1.0
14860 130.98538208 3 412.939025879 138.887527466 363.065185547 280.084350586 311.303863525 13.1597671509 12.7624673843 2.85429549217 0.00011194437684 -999.0 3 1.0
14861 587.825622559 2 499.0 806.75994873 237.964233398 293.187561035 578.653259277 15.034236908 -3.68855404854 1.23586094379 0.00011194437684 -999.0 2 1.0
14862 -9999.0 1 -9999.0 -9999.0 -9999.0 883.947937012 313.118164062 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14863 262.463409424 2 136.49168396 44.5854148865 132.704803467 14.6635551453 9.01779747009 -0.0642119422555 -6.58611154556 1.84594547749 0.00011194437684 133.818145752 2 1.0
14864 419.664428711 2 499.0 678.06427002 264.971313477 723.908447266 348.510925293 14.6515817642 -6.66684961319 0.669345498085 0.00011194437684 -999.0 2 1.0
14865 606.100646973 2 -9999.0 -9999.0 209.371826172 -9999.0 461.517883301 -9999.0 -9999.0 1.75873219967 0.00011194437684 352.158843994 2 1.0
14866 -9999.0 1 -9999.0 68.5663452148 -9999.0 86.7780761719 211.47164917 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14867 372.012359619 3 238.944412231 224.91835022 20.0367851257 640.346679688 316.538299561 10.0536327362 7.99573945999 0.807486414909 0.00011194437684 -999.0 3 1.0
14868 222.289291382 4 181.0546875 65.7797012329 131.668258667 98.0878601074 454.632385254 5.93364715576 -6.96663475037 2.02816700935 0.00011194437684 -999.0 4 1.0
14869 128.914459229 2 -9999.0 -9999.0 372.185211182 -9999.0 426.211853027 -9999.0 -9999.0 2.56571555138 0.00011194437684 450.95526123 2 1.0
14870 190.035476685 6 400.262664795 845.403320312 268.225616455 83.6290588379 414.083496094 13.1084432602 -6.58209991455 1.08042323589 0.00011194437684 -999.0 6 1.0
14871 140.714141846 3 -9999.0 -9999.0 359.423797607 -9999.0 442.90246582 -9999.0 -9999.0 2.88689136505 0.00011194437684 -999.0 3 1.0
14872 112.037658691 2 172.482437134 62.3453712463 129.737075806 19.9641551971 96.2225799561 1.95333075523 -5.63571071625 1.9083493948 0.00011194437684 -999.0 2 1.0
14873 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 199.081771851 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14874 113.465423584 3 -9999.0 -9999.0 224.784500122 -9999.0 229.854721069 -9999.0 -9999.0 2.69221711159 0.00011194437684 -999.0 3 1.0
14875 131.846191406 3 396.050842285 260.163391113 341.741149902 349.056854248 498.415374756 13.1117343903 12.181429863 2.09788131714 0.00011194437684 -999.0 3 1.0
14876 499.155609131 2 242.136871338 76.8383560181 191.690917969 88.1012649536 357.90536499 10.0555009842 -4.63454675674 1.28057134151 0.00011194437684 351.403656006 2 1.0
14877 80.8299713135 3 290.722686768 194.940261841 193.585876465 32.3346061707 332.188568115 11.6219491959 -5.22015523911 2.73548793793 0.00011194437684 -999.0 3 1.0
14878 57.5647544861 2 250.779891968 121.234298706 36.6234588623 552.198303223 489.900238037 9.13252925873 9.06065177917 2.07029509544 0.00011194437684 36.6703987122 2 1.0
14879 117.709495544 3 -9999.0 -9999.0 291.616455078 -9999.0 448.608978271 -9999.0 -9999.0 2.60654759407 0.00011194437684 -999.0 3 1.0
14880 127.384231567 2 424.31060791 313.233642578 322.44821167 5.51541280746 271.545440674 13.559009552 -5.68635034561 2.65212154388 0.00011194437684 423.871429443 2 1.0
14881 141.160446167 2 499.0 153.917144775 236.425567627 541.067626953 435.643707275 12.3362550735 12.3251304626 2.26883506775 0.00011194437684 260.821594238 2 1.0
14882 -9999.0 1 -9999.0 1143.93835449 -9999.0 222.390289307 326.911682129 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14883 122.153083801 4 -9999.0 -9999.0 448.228942871 -9999.0 318.4894104 -9999.0 -9999.0 3.06281661987 0.00011194437684 -999.0 4 1.0
14884 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 131.316726685 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14885 159.471633911 3 447.724121094 86.9853134155 205.398712158 421.806274414 526.766113281 12.5289707184 12.4772319794 1.42704665661 0.00011194437684 -999.0 3 1.0
14886 86.8136367798 2 -9999.0 -9999.0 176.797439575 -9999.0 339.6847229 -9999.0 -9999.0 2.26555418968 0.00011194437684 325.935333252 2 1.0
14887 334.447937012 4 -9999.0 -9999.0 144.771881104 -9999.0 147.065628052 -9999.0 -9999.0 1.44539606571 0.00011194437684 -999.0 4 1.0
14888 250.649673462 6 99.6106033325 55.8856620789 50.4083786011 73.118812561 308.26751709 0.919635415077 -8.30430603027 2.36827421188 0.00011194437684 -999.0 6 1.0
14889 378.884521484 3 359.250579834 350.093536377 24.6360626221 785.855834961 417.335327148 12.1727313995 -5.28330802917 0.37564265728 0.00011194437684 -999.0 3 1.0
14890 103.778945923 2 285.644775391 116.260787964 178.207763672 214.095336914 220.299926758 10.947725296 3.0000398159 2.42510795593 0.00011194437684 252.959091187 2 1.0
14891 558.557128906 4 499.0 670.441955566 85.4248199463 273.835113525 1372.64123535 15.0828199387 -4.15155029297 2.68204808235 0.00011194437684 -999.0 4 1.0
14892 847.007446289 2 308.488433838 109.824577332 281.032928467 197.518936157 271.701629639 12.0009269714 -6.94918251038 1.85401177406 0.00011194437684 290.217468262 2 1.0
14893 148.696044922 4 182.473114014 163.692062378 26.0280036926 208.08265686 136.778259277 5.64643621445 -7.44786262512 0.928999423981 0.00011194437684 -999.0 4 1.0
14894 533.931152344 4 353.613525391 462.090087891 204.874603271 202.613708496 207.106842041 12.7400054932 -4.72543430328 2.56173706055 0.00011194437684 -999.0 4 1.0
14895 115.210922241 3 499.0 586.467834473 522.090270996 624.047241211 410.841552734 15.1676168442 13.5486249924 2.19470334053 0.00011194437684 -999.0 3 1.0
14896 122.367340088 2 499.0 309.870330811 258.898010254 607.718200684 417.492279053 13.9838314056 12.2590551376 2.32601666451 0.00011194437684 304.528289795 2 1.0
14897 115.015419006 2 -9999.0 -9999.0 130.985641479 -9999.0 214.462310791 -9999.0 -9999.0 2.13684678078 0.00011194437684 -999.0 2 1.0
14898 126.828132629 4 325.678894043 905.277709961 319.29876709 305.10534668 73.6296157837 11.786529541 -6.62040090561 0.218794822693 0.00011194437684 -999.0 4 1.0
14899 -9999.0 1 -9999.0 -9999.0 -9999.0 927.352783203 468.481231689 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14900 123.370185852 3 405.657073975 711.570556641 338.408660889 320.94644165 232.431518555 12.7478713989 -5.62139892578 2.37002015114 0.00011194437684 -999.0 3 1.0
14901 108.922981262 2 -9999.0 -9999.0 281.184570312 -9999.0 298.017028809 -9999.0 -9999.0 2.6717634201 0.00011194437684 -999.0 2 1.0
14902 108.727027893 4 258.737548828 108.841094971 234.548187256 187.481658936 210.952789307 10.9097557068 9.47791290283 1.55077600479 0.00011194437684 -999.0 4 1.0
14903 106.018936157 3 423.667144775 415.966217041 346.183624268 257.273956299 90.3586959839 13.310379982 -5.26386213303 1.97724199295 0.00011194437684 -999.0 3 1.0
14904 427.082183838 4 287.961639404 273.299163818 381.152648926 120.885009766 233.806213379 10.9214162827 -7.46955156326 1.80995821953 0.00011194437684 -999.0 4 1.0
14905 95.1449584961 2 -9999.0 -9999.0 204.417266846 -9999.0 272.548095703 -9999.0 -9999.0 2.5855717659 0.00011194437684 -999.0 2 1.0
14906 136.548461914 6 -9999.0 -9999.0 193.44329834 -9999.0 515.027038574 -9999.0 -9999.0 2.94703435898 0.00011194437684 -999.0 6 1.0
14907 425.982543945 2 -9999.0 -9999.0 275.146240234 -9999.0 291.467437744 -9999.0 -9999.0 1.98445725441 0.00011194437684 -999.0 2 1.0
14908 128.208221436 6 -9999.0 -9999.0 342.438842773 -9999.0 217.965942383 -9999.0 -9999.0 1.45952296257 0.00011194437684 -999.0 6 1.0
14909 114.273658752 3 -9999.0 -9999.0 196.832305908 -9999.0 293.361419678 -9999.0 -9999.0 1.90252196789 0.00011194437684 -999.0 3 1.0
14910 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 295.262145996 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14911 -9999.0 1 -9999.0 -9999.0 -9999.0 992.712219238 486.385467529 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14912 567.393737793 7 422.194610596 1116.0123291 37.3591690063 781.778991699 315.638183594 13.0105400085 -6.06577253342 0.420066356659 0.00011194437684 -999.0 7 1.0
14913 96.9456253052 2 499.0 -9999.0 214.370910645 231.209335327 283.401733398 11.7038068771 11.6999692917 2.78721642494 0.00011194437684 -999.0 2 1.0
14914 108.985343933 4 -9999.0 -9999.0 225.440307617 -9999.0 306.343719482 -9999.0 -9999.0 1.83592748642 0.00011194437684 -999.0 4 1.0
14915 40.6391067505 5 -9999.0 -9999.0 105.465919495 -9999.0 393.361724854 -9999.0 -9999.0 1.51151704788 0.00011194437684 -999.0 5 1.0
14916 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 510.710693359 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14917 130.993682861 3 278.129547119 266.202301025 260.619110107 241.567260742 290.836120605 10.7078838348 -5.80481767654 2.97794055939 0.00011194437684 -999.0 3 1.0
14918 131.251037598 3 391.358337402 246.534225464 313.540893555 282.493774414 423.454040527 13.1947774887 11.5304307938 2.41281342506 0.00011194437684 -999.0 3 1.0
14919 136.817047119 2 213.698791504 31.2823104858 191.234024048 14.7000102997 274.641815186 8.94482803345 -5.38056612015 2.13390612602 0.00011194437684 331.625152588 2 1.0
14920 602.610839844 2 218.817718506 -9999.0 89.7611694336 300.120300293 561.766662598 8.79737186432 -4.9677438736 0.574902832508 0.00011194437684 -999.0 2 1.0
14921 118.254852295 3 -9999.0 -9999.0 313.687805176 -9999.0 326.514190674 -9999.0 -9999.0 2.85032939911 0.00011194437684 -999.0 3 1.0
14922 138.050476074 2 499.0 78.5027542114 479.824432373 353.362823486 702.691345215 14.273431778 14.1481838226 2.9419169426 0.00011194437684 -999.0 2 1.0
14923 130.175613403 3 -9999.0 -9999.0 254.089447021 -9999.0 213.03465271 -9999.0 -9999.0 2.2523393631 0.00011194437684 -999.0 3 1.0
14924 93.348236084 4 319.718566895 349.236419678 128.440979004 847.505981445 398.938812256 12.1602754593 -5.04405212402 0.968375205994 0.00011194437684 -999.0 4 1.0
14925 -9999.0 1 -9999.0 73.0023574829 -9999.0 238.91784668 183.040710449 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14926 134.222244263 2 499.0 -9999.0 526.166137695 391.760070801 575.550109863 15.1495065689 15.0395450592 2.90885639191 0.00011194437684 -999.0 2 1.0
14927 121.252685547 5 260.661743164 171.789932251 245.090377808 420.696838379 612.78692627 10.9660921097 -5.01369857788 1.77059161663 0.00011194437684 -999.0 5 1.0
14928 97.7071533203 2 282.162780762 270.459197998 128.179672241 517.969177246 306.02243042 11.2377710342 9.91025161743 1.59478569031 0.00011194437684 -999.0 2 1.0
14929 103.924591064 2 302.047668457 237.00213623 298.961730957 41.8793525696 161.26159668 11.8944234848 -5.87583494186 2.66120266914 0.00011194437684 302.660675049 2 1.0
14930 110.268264771 4 -9999.0 -9999.0 260.562164307 -9999.0 382.276977539 -9999.0 -9999.0 2.45371985435 0.00011194437684 -999.0 4 1.0
14931 329.334594727 6 300.732177734 512.780883789 293.17300415 184.743270874 432.458465576 11.7859716415 -4.00295686722 2.07728481293 0.00011194437684 -999.0 6 1.0
14932 133.458496094 2 499.0 258.988647461 562.778564453 703.051147461 679.985717773 15.5484600067 15.2031974792 2.6455821991 0.00011194437684 628.057922363 2 1.0
14933 330.625305176 2 276.280822754 -9999.0 203.183990479 481.917144775 575.607788086 10.7487325668 10.5892829895 1.76650846004 0.00011194437684 -999.0 2 1.0
14934 126.880111694 2 240.398590088 163.270294189 233.790847778 174.673721313 223.341079712 10.2381792068 -4.45986938477 2.23159623146 0.00011194437684 268.285705566 2 1.0
14935 1685.3651123 4 -9999.0 -9999.0 285.07711792 -9999.0 440.975585938 -9999.0 -9999.0 0.778219044209 0.00011194437684 -999.0 4 1.0
14936 96.7252655029 2 318.336303711 308.000152588 234.02722168 339.203094482 151.325210571 11.5941848755 -7.88657283783 1.39245569706 0.00011194437684 236.357345581 2 1.0
14937 -9999.0 1 -9999.0 65.1578903198 -9999.0 285.724731445 272.191131592 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14938 110.260971069 4 226.761077881 244.898422241 280.178039551 83.4449691772 253.791885376 9.74102306366 -6.3587436676 3.08407402039 0.00011194437684 -999.0 4 1.0
14939 135.227966309 3 -9999.0 -9999.0 312.81552124 -9999.0 268.78036499 -9999.0 -9999.0 2.62028241158 0.00011194437684 -999.0 3 1.0
14940 485.079589844 3 499.0 979.133789062 24.8554496765 494.414855957 410.8125 14.207526207 7.46582460403 1.83538460732 0.00011194437684 -999.0 3 1.0
14941 -9999.0 1 -9999.0 237.570800781 -9999.0 177.94732666 563.890075684 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14942 86.8386611938 3 -9999.0 -9999.0 127.104026794 -9999.0 100.874519348 -9999.0 -9999.0 1.50445222855 0.00011194437684 -999.0 3 1.0
14943 146.430328369 2 129.848953247 101.70690155 16.4744968414 86.423576355 140.156784058 -2.26258444786 -6.7182674408 0.166991591454 0.00011194437684 -999.0 2 1.0
14944 123.615119934 4 127.77381134 55.6275634766 251.416854858 94.5364227295 389.7371521 3.4845635891 2.89933156967 2.83635044098 0.00011194437684 -999.0 4 1.0
14945 97.682472229 2 337.903320312 98.474281311 112.962242126 794.813354492 472.845428467 10.3990564346 10.1396207809 2.32524967194 0.00011194437684 157.432754517 2 1.0
14946 -9999.0 1 -9999.0 223.299972534 -9999.0 240.056945801 157.711639404 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14947 166.433151245 2 259.946685791 247.105361938 204.126373291 278.520843506 389.264556885 10.8059387207 9.04947090149 2.90081071854 0.00011194437684 354.014373779 2 1.0
14948 92.5516738892 2 428.730560303 500.815338135 375.342559814 212.049972534 190.853057861 13.6222343445 6.44730234146 2.33723044395 0.00011194437684 382.495758057 2 1.0
14949 137.528640747 2 425.688812256 216.177581787 390.576477051 223.130020142 335.877838135 13.6110887527 10.6485300064 2.76395964622 0.00011194437684 481.452331543 2 1.0
14950 -9999.0 1 -9999.0 -9999.0 -9999.0 327.669525146 343.809753418 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14951 91.244178772 2 245.344573975 164.931610107 192.287918091 234.853668213 378.794342041 10.215467453 9.65892887115 2.51744365692 0.00011194437684 -999.0 2 1.0
14952 -9999.0 1 -9999.0 -9999.0 -9999.0 419.554656982 841.510559082 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14953 125.072593689 2 244.929840088 231.337997437 180.221069336 452.201599121 184.040603638 10.1406545639 -6.22815608978 1.11892735958 0.00011194437684 209.463378906 2 1.0
14954 96.4314422607 2 258.86932373 481.952972412 160.96244812 337.935943604 115.292381287 10.4797973633 -6.69432735443 0.694790959358 0.00011194437684 220.179550171 2 1.0
14955 121.823448181 2 481.893676758 77.9270172119 181.180953979 536.567810059 437.760894775 13.6235332489 9.9556684494 2.59371376038 0.00011194437684 331.524291992 2 1.0
14956 -9999.0 1 -9999.0 83.728843689 -9999.0 26.4540500641 59.0649452209 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14957 57.3854866028 3 499.0 -9999.0 156.634399414 950.430358887 585.851989746 12.3555202484 12.3545532227 2.15331530571 0.00011194437684 -999.0 3 1.0
14958 -9999.0 1 -9999.0 411.835083008 -9999.0 15.2357263565 645.339477539 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14959 122.462745667 3 446.486480713 -9999.0 388.638275146 136.61100769 594.838623047 13.6063985825 -6.68170547485 2.61846756935 0.00011194437684 -999.0 3 1.0
14960 81.4184646606 4 -9999.0 -9999.0 175.503555298 -9999.0 432.203948975 -9999.0 -9999.0 2.51876854897 0.00011194437684 -999.0 4 1.0
14961 300.748168945 2 499.0 -9999.0 506.84967041 82.8203277588 1251.01245117 14.0832414627 -4.97260570526 2.81270575523 0.00011194437684 -999.0 2 1.0
14962 129.498062134 2 414.186706543 398.274841309 347.950622559 567.807189941 507.795898438 13.5627479553 12.6580905914 2.29273796082 0.00011194437684 421.198852539 2 1.0
14963 79.3062667847 4 150.20904541 126.853729248 19.5631809235 273.250396729 113.912345886 -2.20050835609 -5.18302440643 0.259221374989 0.00011194437684 -999.0 4 1.0
14964 108.509963989 5 -9999.0 -9999.0 319.196044922 -9999.0 427.751953125 -9999.0 -9999.0 1.93597507477 0.00011194437684 -999.0 5 1.0
14965 -9999.0 1 -9999.0 -9999.0 -9999.0 -9999.0 350.582336426 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14966 1059.39929199 2 499.0 -9999.0 1044.51586914 224.085357666 652.39239502 17.7320709229 8.51004600525 2.45204901695 0.00011194437684 -999.0 2 1.0
14967 89.4652938843 4 -9999.0 -9999.0 158.542617798 -9999.0 225.2056427 -9999.0 -9999.0 2.75761294365 0.00011194437684 -999.0 4 1.0
14968 124.644996643 6 -9999.0 -9999.0 277.001861572 -9999.0 318.395721436 -9999.0 -9999.0 0.446027576923 0.00011194437684 -999.0 6 1.0
14969 99.4485549927 4 -9999.0 -9999.0 158.59022522 -9999.0 250.1434021 -9999.0 -9999.0 2.56555747986 0.00011194437684 -999.0 4 1.0
14970 141.657043457 4 371.120147705 320.107666016 318.519866943 386.307220459 265.71496582 12.9530239105 12.1898460388 2.09262490273 0.00011194437684 -999.0 4 1.0
14971 118.584091187 2 400.62020874 257.036407471 371.684082031 135.27142334 330.661682129 13.4061784744 8.48001670837 3.04014444351 0.00011194437684 374.33291626 2 1.0
14972 116.691833496 2 351.754089355 292.79107666 344.617767334 58.7529373169 233.688781738 12.7152147293 -6.33483934402 2.83843851089 0.00011194437684 352.096313477 2 1.0
14973 119.858573914 4 -9999.0 -9999.0 460.674468994 -9999.0 517.560302734 -9999.0 -9999.0 2.76360654831 0.00011194437684 -999.0 4 1.0
14974 179.356765747 3 211.587677002 195.578521729 149.154403687 438.537780762 333.223419189 8.6623544693 -4.4657907486 1.72932517529 0.00011194437684 -999.0 3 1.0
14975 134.406921387 2 499.0 621.17791748 276.126708984 702.565368652 327.508056641 14.8167123795 11.4770622253 1.54420280457 0.00011194437684 278.988708496 2 1.0
14976 845.055969238 2 321.823394775 248.883636475 184.05708313 481.587371826 361.690429688 11.7361345291 11.3926773071 2.23683166504 0.00011194437684 226.283096313 2 1.0
14977 887.740783691 5 236.20085144 -9999.0 81.4686889648 210.720794678 304.562103271 8.02111911774 -5.86541700363 0.0489357709885 0.00011194437684 -999.0 5 1.0
14978 129.489746094 3 -9999.0 -9999.0 421.279571533 -9999.0 473.204620361 -9999.0 -9999.0 2.02297854424 0.00011194437684 -999.0 3 1.0
14979 152.254623413 4 -9999.0 -9999.0 220.667434692 -9999.0 256.628662109 -9999.0 -9999.0 1.0133818388 0.00011194437684 -999.0 4 1.0
14980 -9999.0 1 -9999.0 -9999.0 -9999.0 499.882293701 385.949249268 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14981 117.265991211 3 373.481018066 292.028686523 267.23223877 308.393554688 385.362884521 13.0736408234 -5.6253657341 2.00823235512 0.00011194437684 -999.0 3 1.0
14982 205.387039185 4 322.797668457 205.988418579 146.251907349 767.484130859 560.79107666 11.221616745 11.0632228851 0.384601473808 0.00011194437684 -999.0 4 1.0
14983 92.3980407715 2 186.674926758 -9999.0 146.560638428 136.571624756 222.588150024 6.92667102814 -7.3413476944 2.39319348335 0.00011194437684 -999.0 2 1.0
14984 108.35484314 4 -9999.0 -9999.0 110.369972229 -9999.0 199.467803955 -9999.0 -9999.0 1.79981267452 0.00011194437684 -999.0 4 1.0
14985 -9999.0 1 -9999.0 521.226318359 -9999.0 253.474731445 114.295082092 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14986 121.296142578 3 257.031311035 395.671234131 210.249603271 385.200683594 191.527786255 10.3854284286 -6.12814855576 0.686750948429 0.00011194437684 -999.0 3 1.0
14987 112.854438782 6 307.02166748 438.878204346 359.020355225 264.05758667 188.273254395 11.9627971649 -4.35881948471 2.86451148987 0.00011194437684 -999.0 6 1.0
14988 441.420410156 2 499.0 935.148010254 268.932495117 1905.91040039 831.828796387 16.501701355 13.1097717285 0.953707575798 0.00011194437684 -999.0 2 1.0
14989 -9999.0 1 -9999.0 349.085906982 -9999.0 25.4911994934 547.093139648 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14990 110.212280273 3 178.239074707 -9999.0 234.871734619 345.578277588 268.197479248 4.63514661789 0.14143820107 2.49464821815 0.00011194437684 -999.0 3 1.0
14991 233.833023071 3 306.601745605 295.85269165 30.1300926208 206.631713867 238.075393677 11.3048725128 -5.25293016434 2.70560312271 0.00011194437684 -999.0 3 1.0
14992 113.553466797 2 499.0 597.854492188 118.893470764 725.71673584 429.90802002 13.0358572006 10.7320985794 1.94921433926 0.00011194437684 -999.0 2 1.0
14993 121.091651917 2 -9999.0 -9999.0 150.871688843 -9999.0 197.37020874 -9999.0 -9999.0 2.34738898277 0.00011194437684 182.294433594 2 1.0
14994 133.447784424 3 245.187591553 144.042602539 167.383926392 160.207473755 290.449035645 10.4813938141 -5.47626590729 2.14009976387 0.00011194437684 -999.0 3 1.0
14995 135.081573486 2 421.092132568 -9999.0 388.378448486 157.601135254 449.232452393 13.5406961441 11.8032474518 3.00257468224 0.00011194437684 -999.0 2 1.0
14996 96.8337173462 2 -9999.0 -9999.0 220.233718872 -9999.0 204.033355713 -9999.0 -9999.0 3.05805587769 0.00011194437684 -999.0 2 1.0
14997 66.9567871094 2 271.075500488 -9999.0 85.1668548584 414.032592773 223.243209839 10.5449934006 -5.89818239212 1.30342483521 0.00011194437684 -999.0 2 1.0
14998 -9999.0 1 -9999.0 396.782043457 -9999.0 230.102172852 350.102172852 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
14999 108.940177917 3 242.491088867 34.7600860596 248.730560303 84.3158340454 171.306610107 10.211060524 1.08629989624 2.75450873375 0.00011194437684 -999.0 3 1.0
15000 107.764755249 3 389.509979248 424.741271973 72.2522354126 1221.45629883 579.797485352 12.6204891205 3.60197854042 0.865590572357 0.00011194437684 -999.0 3 1.0
15001 2596.05102539 2 499.0 693.055541992 391.409118652 371.026855469 519.569396973 16.4613742828 13.6051874161 1.70921695232 0.00011194437684 546.851013184 2 1.0
15002 122.466835022 3 -9999.0 -9999.0 473.382324219 -9999.0 563.07989502 -9999.0 -9999.0 2.85138297081 0.00011194437684 -999.0 3 1.0
15003 241.601638794 2 167.208404541 411.225311279 79.3707427979 377.112487793 155.189468384 -1.20650446415 -8.38430786133 0.656483054161 0.00011194437684 -999.0 2 1.0
15004 96.8460922241 4 174.310333252 76.1439666748 124.314857483 118.14176178 240.692108154 3.16382026672 -6.94576931 2.41444158554 0.00011194437684 -999.0 4 1.0
15005 125.526390076 4 263.373504639 -9999.0 360.855926514 104.70438385 303.150512695 9.95651435852 -6.92930173874 2.69771075249 0.00011194437684 -999.0 4 1.0
15006 134.932281494 5 203.05897522 139.911941528 441.94631958 261.915557861 427.004669189 8.57074832916 -5.01432466507 0.715321302414 0.00011194437684 -999.0 5 1.0
15007 116.086280823 4 499.0 575.522705078 389.672851562 651.753356934 637.247070312 14.7156047821 13.2563533783 2.60793471336 0.00011194437684 -999.0 4 1.0
15008 440.0753479 4 499.0 1735.68920898 304.266296387 517.798156738 501.027740479 15.4596853256 -7.75352859497 2.0946688652 0.00011194437684 -999.0 4 1.0
15009 131.653213501 3 -9999.0 -9999.0 60.9239273071 -9999.0 169.377319336 -9999.0 -9999.0 2.65659475327 0.00011194437684 -999.0 3 1.0
15010 122.332748413 2 -9999.0 -9999.0 263.619689941 -9999.0 389.585784912 -9999.0 -9999.0 2.77764034271 0.00011194437684 347.69619751 2 1.0
15011 130.279983521 2 499.0 505.316101074 458.146240234 202.666564941 206.340881348 14.3667488098 -7.13672208786 2.49750494957 0.00011194437684 -999.0 2 1.0
15012 884.447937012 5 306.22442627 -9999.0 717.173339844 63.559299469 68.3369903564 11.6455574036 -5.50940895081 2.1792318821 0.00011194437684 -999.0 5 1.0
15013 136.241973877 3 474.791931152 481.980102539 347.939361572 147.387252808 439.405090332 11.5257825851 -8.44006824493 2.75502634048 0.00011194437684 -999.0 3 1.0
15014 122.416816711 3 341.768341064 156.713485718 297.680206299 92.980506897 362.494049072 12.5000915527 -5.36044549942 2.96927237511 0.00011194437684 -999.0 3 1.0
15015 141.146499634 3 -9999.0 -9999.0 512.567077637 -9999.0 688.246154785 -9999.0 -9999.0 2.89243578911 0.00011194437684 -999.0 3 1.0
15016 -9999.0 1 -9999.0 117.881576538 -9999.0 16.0392246246 136.198364258 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
15017 129.155273438 4 -9999.0 -9999.0 223.799972534 -9999.0 323.270050049 -9999.0 -9999.0 2.35415768623 0.00011194437684 -999.0 4 1.0
15018 108.038749695 3 287.135742188 266.003295898 116.245834351 1098.609375 584.229858398 11.5027360916 10.8794145584 1.12144470215 0.00011194437684 -999.0 3 1.0
15019 -9999.0 1 -9999.0 338.877929688 -9999.0 90.6324768066 386.98626709 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 1 1.0
15020 -9999.0 -9999 -9999.0 -9999.0 -9999.0 466.403015137 180.683074951 -9999.0 -9999.0 -9999.0 0.00011194437684 -999.0 -9999 1.0
15021 208.517379761 4 -9999.0 -9999.0 391.44744873 -9999.0 906.575744629 -9999.0 -9999.0 1.28767824173 0.00011194437684 -999.0 4 1.0
15022 129.683883667 3 222.650909424 301.280975342 399.134033203 221.962997437 383.484039307 9.07404899597 8.78776073456 2.61118221283 0.00011194437684 -999.0 3 1.0
15023 129.480575562 2 -9999.0 -9999.0 210.501266479 -9999.0 385.053314209 -9999.0 -9999.0 2.37817835808 0.00011194437684 416.707550049 2 1.0
15024 125.924331665 3 279.13848877 283.275634766 421.988830566 80.0159454346 418.898590088 11.2132310867 -5.53990459442 2.86008787155 0.00011194437684 -999.0 3 1.0
15025 259.028778076 4 305.398406982 -9999.0 71.9834060669 319.452636719 211.10874939 11.2490634918 -5.24723386765 1.79862582684 0.00011194437684 -999.0 4 1.0
15026 108.387184143 2 217.197875977 -9999.0 155.679916382 362.360046387 321.847961426 9.0662021637 8.73993587494 2.34195828438 0.00011194437684 -999.0 2 1.0
15027 166.803665161 3 274.475769043 123.324417114 16.4676074982 453.407867432 391.782440186 6.12218904495 5.14518213272 1.01825857162 0.00011194437684 -999.0 3 1.0
